,block,rank,train_score,val_score,train_scores,val_scores,mse,F_tr,F_rt,dataset,subject,session
1,2,4,0.9255585459183674,0.8884204081632653,"[[0.87570408 0.87847959 0.88745918 0.8887449 ]
 [0.87963265 0.88070408 0.88128571 0.88588776]
 [0.88193878 0.88096939 0.88611224 0.88146939]
 [0.90319388 0.9054898  0.91144898 0.90639796]
 [0.86906122 0.86667347 0.87579592 0.87104082]]","[[0.87570408 0.87847959 0.88745918 0.8887449 ]
 [0.87963265 0.88070408 0.88128571 0.88588776]
 [0.88193878 0.88096939 0.88611224 0.88146939]
 [0.90319388 0.9054898  0.91144898 0.90639796]
 [0.86906122 0.86667347 0.87579592 0.87104082]]",3.921436202639093e-11,0.030717211487226843,0.0004677971429123355,BNCI2014-008,6,0
2,3,4,0.9280405612244899,0.8894408163265306,"[[0.88705102 0.88805102 0.89010204 0.89126531]
 [0.88082653 0.88272449 0.87997959 0.88043878]
 [0.88355102 0.88534694 0.88620408 0.88515306]
 [0.91057143 0.91021429 0.91292857 0.91040816]
 [0.87546939 0.87712245 0.8779898  0.87283673]]","[[0.88705102 0.88805102 0.89010204 0.89126531]
 [0.88082653 0.88272449 0.87997959 0.88043878]
 [0.88355102 0.88534694 0.88620408 0.88515306]
 [0.91057143 0.91021429 0.91292857 0.91040816]
 [0.87546939 0.87712245 0.8779898  0.87283673]]",3.8229285805116146e-11,0.030698524664468773,0.0004851314178477646,BNCI2014-008,6,0
3,4,4,0.9293207908163266,0.8905183673469388,"[[0.88977551 0.89029592 0.89277551 0.89145918]
 [0.88107143 0.8812551  0.88235714 0.88263265]
 [0.88642857 0.88713265 0.88636735 0.88528571]
 [0.91290816 0.91286735 0.91311224 0.90954082]
 [0.87867347 0.87794898 0.87797959 0.87905102]]","[[0.88977551 0.89029592 0.89277551 0.89145918]
 [0.88107143 0.8812551  0.88235714 0.88263265]
 [0.88642857 0.88713265 0.88636735 0.88528571]
 [0.91290816 0.91286735 0.91311224 0.90954082]
 [0.87867347 0.87794898 0.87797959 0.87905102]]",3.703801611933156e-11,0.03062597412412694,0.0004928089403215927,BNCI2014-008,6,0
4,5,2,0.9297581632653061,0.8914346938775509,"[[0.89271429 0.89363265 0.89304082 0.8905102 ]
 [0.88366327 0.88271429 0.88404082 0.88270408]
 [0.88697959 0.88703061 0.88530612 0.88709184]
 [0.91246939 0.91233673 0.9119898  0.90852041]
 [0.87812245 0.88145918 0.87977551 0.87756122]]","[[0.89271429 0.89363265 0.89304082 0.8905102 ]
 [0.88366327 0.88271429 0.88404082 0.88270408]
 [0.88697959 0.88703061 0.88530612 0.88709184]
 [0.91246939 0.91233673 0.9119898  0.90852041]
 [0.87812245 0.88145918 0.87977551 0.87756122]]",3.689963338115369e-11,0.030631025034876632,0.0004942233291384772,BNCI2014-008,6,0
5,6,4,0.9308070153061223,0.8914,"[[0.89334694 0.8939898  0.89534694 0.89428571]
 [0.88261224 0.88345918 0.88397959 0.8815    ]
 [0.88579592 0.88576531 0.88528571 0.8864898 ]
 [0.91188776 0.91205102 0.91147959 0.90807143]
 [0.88113265 0.88091837 0.88090816 0.8752551 ]]","[[0.89334694 0.8939898  0.89534694 0.89428571]
 [0.88261224 0.88345918 0.88397959 0.8815    ]
 [0.88579592 0.88576531 0.88528571 0.8864898 ]
 [0.91188776 0.91205102 0.91147959 0.90807143]
 [0.88113265 0.88091837 0.88090816 0.8752551 ]]",3.607721645147255e-11,0.030596088686899305,0.000500604543336847,BNCI2014-008,6,0
6,7,1,0.9308835459183673,0.8912224489795918,"[[0.89534694 0.8952551  0.89543878 0.89429592]
 [0.88390816 0.88376531 0.88094898 0.88004082]
 [0.88482653 0.8852449  0.88627551 0.88685714]
 [0.91111224 0.9115     0.91070408 0.90918367]
 [0.88091837 0.87726531 0.88028571 0.8777449 ]]","[[0.89534694 0.8952551  0.89543878 0.89429592]
 [0.88390816 0.88376531 0.88094898 0.88004082]
 [0.88482653 0.8852449  0.88627551 0.88685714]
 [0.91111224 0.9115     0.91070408 0.90918367]
 [0.88091837 0.87726531 0.88028571 0.8777449 ]]",3.604172922331213e-11,0.030596886872245828,0.0005009080904147963,BNCI2014-008,6,0
7,8,1,0.9309742346938776,0.8910938775510203,"[[0.89567347 0.89517347 0.89634694 0.89564286]
 [0.8840102  0.88364286 0.88140816 0.88007143]
 [0.88454082 0.88453061 0.88626531 0.88662245]
 [0.91123469 0.9112449  0.91078571 0.9085    ]
 [0.8800102  0.87972449 0.87991837 0.87471429]]","[[0.89567347 0.89517347 0.89634694 0.89564286]
 [0.8840102  0.88364286 0.88140816 0.88007143]
 [0.88454082 0.88453061 0.88626531 0.88662245]
 [0.91123469 0.9112449  0.91078571 0.9085    ]
 [0.8800102  0.87972449 0.87991837 0.87471429]]",3.602010703681224e-11,0.03059758933839701,0.0005012021085209667,BNCI2014-008,6,0
8,9,2,0.9312244897959184,0.8911897959183672,"[[0.89565306 0.89610204 0.8954898  0.89507143]
 [0.88370408 0.88295918 0.88211224 0.88086735]
 [0.88444898 0.88546939 0.88691837 0.88577551]
 [0.91120408 0.91109184 0.91032653 0.91018367]
 [0.87978571 0.88032653 0.87903061 0.87355102]]","[[0.89565306 0.89610204 0.8954898  0.89507143]
 [0.88370408 0.88295918 0.88211224 0.88086735]
 [0.88444898 0.88546939 0.88691837 0.88577551]
 [0.91120408 0.91109184 0.91032653 0.91018367]
 [0.87978571 0.88032653 0.87903061 0.87355102]]",3.5785050768490854e-11,0.03059611105423094,0.0005023627808165058,BNCI2014-008,6,0
9,10,1,0.9313223214285713,0.8914673469387754,"[[0.8962551  0.89582653 0.89512245 0.89447959]
 [0.88328571 0.88304082 0.88359184 0.88077551]
 [0.88566327 0.88659184 0.88608163 0.88623469]
 [0.91140816 0.91156122 0.91129592 0.91091837]
 [0.88072449 0.87985714 0.88057143 0.87607143]]","[[0.8962551  0.89582653 0.89512245 0.89447959]
 [0.88328571 0.88304082 0.88359184 0.88077551]
 [0.88566327 0.88659184 0.88608163 0.88623469]
 [0.91140816 0.91156122 0.91129592 0.91091837]
 [0.88072449 0.87985714 0.88057143 0.87607143]]",3.576949514287337e-11,0.03059770323004049,0.0005027492714553565,BNCI2014-008,6,0
10,11,2,0.9315001275510205,0.8914795918367346,"[[0.8962449  0.89607143 0.89519388 0.89445918]
 [0.8832449  0.88412245 0.88347959 0.88072449]
 [0.8855102  0.88530612 0.88554082 0.88715306]
 [0.91126531 0.91114286 0.91128571 0.91020408]
 [0.88070408 0.8807551  0.88042857 0.87534694]]","[[0.8962449  0.89607143 0.89519388 0.89445918]
 [0.8832449  0.88412245 0.88347959 0.88072449]
 [0.8855102  0.88530612 0.88554082 0.88715306]
 [0.91126531 0.91114286 0.91128571 0.91020408]
 [0.88070408 0.8807551  0.88042857 0.87534694]]",3.550245048263624e-11,0.03059409448656265,0.0005040527079684077,BNCI2014-008,6,0
11,12,1,0.9315432397959184,0.8917836734693877,"[[0.89630612 0.89596939 0.89616327 0.89611224]
 [0.8842551  0.88415306 0.8839898  0.88158163]
 [0.88611224 0.88533673 0.88487755 0.88528571]
 [0.91143878 0.91093878 0.91087755 0.90993878]
 [0.88080612 0.88069388 0.88093878 0.87468367]]","[[0.89630612 0.89596939 0.89616327 0.89611224]
 [0.8842551  0.88415306 0.8839898  0.88158163]
 [0.88611224 0.88533673 0.88487755 0.88528571]
 [0.91143878 0.91093878 0.91087755 0.90993878]
 [0.88080612 0.88069388 0.88093878 0.87468367]]",3.544477347447601e-11,0.030594453072578427,0.0005042023267987749,BNCI2014-008,6,0
12,13,2,0.9315882653061225,0.8917469387755101,"[[0.89644898 0.89646939 0.89639796 0.89515306]
 [0.8842551  0.88427551 0.88505102 0.88156122]
 [0.88609184 0.88591837 0.88638776 0.88333673]
 [0.9115102  0.91166327 0.91002041 0.90847959]
 [0.88041837 0.88040816 0.87829592 0.87544898]]","[[0.89644898 0.89646939 0.89639796 0.89515306]
 [0.8842551  0.88427551 0.88505102 0.88156122]
 [0.88609184 0.88591837 0.88638776 0.88333673]
 [0.9115102  0.91166327 0.91002041 0.90847959]
 [0.88041837 0.88040816 0.87829592 0.87544898]]",3.5078850216100837e-11,0.030592114799453073,0.0005052955871005976,BNCI2014-008,6,0
13,14,2,0.9318174744897959,0.8918632653061224,"[[0.89652041 0.89619388 0.89612245 0.89497959]
 [0.88458163 0.88544898 0.8860102  0.88341837]
 [0.8857551  0.88580612 0.8880102  0.88382653]
 [0.91165306 0.91192857 0.91140816 0.90913265]
 [0.88042857 0.87993878 0.87735714 0.87433673]]","[[0.89652041 0.89619388 0.89612245 0.89497959]
 [0.88458163 0.88544898 0.8860102  0.88341837]
 [0.8857551  0.88580612 0.8880102  0.88382653]
 [0.91165306 0.91192857 0.91140816 0.90913265]
 [0.88042857 0.87993878 0.87735714 0.87433673]]",3.475571457132097e-11,0.030577985747811925,0.0005059338361516385,BNCI2014-008,6,0
14,15,2,0.9320002551020409,0.8920265306122449,"[[0.89613265 0.89555102 0.895      0.89393878]
 [0.88546939 0.8855102  0.88610204 0.88554082]
 [0.88444898 0.88637755 0.8874898  0.88378571]
 [0.91164286 0.91190816 0.91065306 0.90807143]
 [0.87902041 0.88078571 0.87772449 0.87676531]]","[[0.89613265 0.89555102 0.895      0.89393878]
 [0.88546939 0.8855102  0.88610204 0.88554082]
 [0.88444898 0.88637755 0.8874898  0.88378571]
 [0.91164286 0.91190816 0.91065306 0.90807143]
 [0.87902041 0.88078571 0.87772449 0.87676531]]",3.458428995720768e-11,0.030571182143821922,0.0005065917076722144,BNCI2014-008,6,0
15,16,1,0.9320454081632654,0.8921448979591837,"[[0.89557143 0.8949898  0.89534694 0.89469388]
 [0.88545918 0.8860102  0.88457143 0.88716327]
 [0.88676531 0.88544898 0.88693878 0.88243878]
 [0.91211224 0.91189796 0.91160204 0.90780612]
 [0.88081633 0.8809898  0.88218367 0.87865306]]","[[0.89557143 0.8949898  0.89534694 0.89469388]
 [0.88545918 0.8860102  0.88457143 0.88716327]
 [0.88676531 0.88544898 0.88693878 0.88243878]
 [0.91211224 0.91189796 0.91160204 0.90780612]
 [0.88081633 0.8809898  0.88218367 0.87865306]]",3.453796324569028e-11,0.03057096161111748,0.000506742029379822,BNCI2014-008,6,0
16,17,1,0.9321031887755101,0.8921673469387755,"[[0.89566327 0.89571429 0.89578571 0.89502041]
 [0.88541837 0.88582653 0.8859898  0.8884898 ]
 [0.88672449 0.88603061 0.88593878 0.88323469]
 [0.91202041 0.9112551  0.91129592 0.90710204]
 [0.8810102  0.88092857 0.88116327 0.87727551]]","[[0.89566327 0.89571429 0.89578571 0.89502041]
 [0.88541837 0.88582653 0.8859898  0.8884898 ]
 [0.88672449 0.88603061 0.88593878 0.88323469]
 [0.91202041 0.9112551  0.91129592 0.90710204]
 [0.8810102  0.88092857 0.88116327 0.87727551]]",3.4467039738745417e-11,0.030570921764740362,0.0005069323850996844,BNCI2014-008,6,0
17,18,1,0.9321404336734694,0.8921632653061226,"[[0.89560204 0.89580612 0.89579592 0.89473469]
 [0.88557143 0.88529592 0.88721429 0.88918367]
 [0.88669388 0.88544898 0.88544898 0.88313265]
 [0.91202041 0.91181633 0.91162245 0.90929592]
 [0.88092857 0.8804898  0.87854082 0.8767449 ]]","[[0.89560204 0.89580612 0.89579592 0.89473469]
 [0.88557143 0.88529592 0.88721429 0.88918367]
 [0.88669388 0.88544898 0.88544898 0.88313265]
 [0.91202041 0.91181633 0.91162245 0.90929592]
 [0.88092857 0.8804898  0.87854082 0.8767449 ]]",3.433837868050015e-11,0.030570053381696865,0.0005076394417037983,BNCI2014-008,6,0
18,19,1,0.9321698979591837,0.8920816326530613,"[[0.8955102  0.89488776 0.89517347 0.89445918]
 [0.88552041 0.88496939 0.88703061 0.89004082]
 [0.88706122 0.88646939 0.88573469 0.88196939]
 [0.91197959 0.91182653 0.911      0.90712245]
 [0.88033673 0.88119388 0.88110204 0.87710204]]","[[0.8955102  0.89488776 0.89517347 0.89445918]
 [0.88552041 0.88496939 0.88703061 0.89004082]
 [0.88706122 0.88646939 0.88573469 0.88196939]
 [0.91197959 0.91182653 0.911      0.90712245]
 [0.88033673 0.88119388 0.88110204 0.87710204]]",3.4278250237571094e-11,0.030568517100035407,0.0005077546032584815,BNCI2014-008,6,0
19,20,1,0.9322224489795918,0.892230612244898,"[[0.89609184 0.89546939 0.8959898  0.89452041]
 [0.88590816 0.8852449  0.88658163 0.8895    ]
 [0.8870102  0.88684694 0.88570408 0.8827449 ]
 [0.91213265 0.91204082 0.91157143 0.90794898]
 [0.8800102  0.87967347 0.87972449 0.87770408]]","[[0.89609184 0.89546939 0.8959898  0.89452041]
 [0.88590816 0.8852449  0.88658163 0.8895    ]
 [0.8870102  0.88684694 0.88570408 0.8827449 ]
 [0.91213265 0.91204082 0.91157143 0.90794898]
 [0.8800102  0.87967347 0.87972449 0.87770408]]",3.427328694334308e-11,0.030568215216680312,0.000507856092182912,BNCI2014-008,6,0
20,21,4,0.9328860969387754,0.8923897959183673,"[[0.89616327 0.89565306 0.89680612 0.89494898]
 [0.88606122 0.8862551  0.88978571 0.89010204]
 [0.88720408 0.88721429 0.88576531 0.88302041]
 [0.91218367 0.91222449 0.91170408 0.90688776]
 [0.88002041 0.88022449 0.87788776 0.87742857]]","[[0.89616327 0.89565306 0.89680612 0.89494898]
 [0.88606122 0.8862551  0.88978571 0.89010204]
 [0.88720408 0.88721429 0.88576531 0.88302041]
 [0.91218367 0.91222449 0.91170408 0.90688776]
 [0.88002041 0.88022449 0.87788776 0.87742857]]",3.3460886638499255e-11,0.03050229831004838,0.0005110679312394416,BNCI2014-008,6,0
21,22,1,0.932984693877551,0.892265306122449,"[[0.89702041 0.89688776 0.8962551  0.89445918]
 [0.88966327 0.88944898 0.88966327 0.88986735]
 [0.88539796 0.88602041 0.88615306 0.88396939]
 [0.91167347 0.91069388 0.91068367 0.90797959]
 [0.87757143 0.87627551 0.87678571 0.87743878]]","[[0.89702041 0.89688776 0.8962551  0.89445918]
 [0.88966327 0.88944898 0.88966327 0.88986735]
 [0.88539796 0.88602041 0.88615306 0.88396939]
 [0.91167347 0.91069388 0.91068367 0.90797959]
 [0.87757143 0.87627551 0.87678571 0.87743878]]",3.340785194778557e-11,0.030501596816048197,0.0005111961774831422,BNCI2014-008,6,0
22,23,2,0.9330974489795919,0.8923285714285715,"[[0.89681633 0.89711224 0.89686735 0.89622449]
 [0.88946939 0.89039796 0.88907143 0.88780612]
 [0.88581633 0.88582653 0.88496939 0.88540816]
 [0.91157143 0.91169388 0.91081633 0.90847959]
 [0.87741837 0.87661224 0.87657143 0.87646939]]","[[0.89681633 0.89711224 0.89686735 0.89622449]
 [0.88946939 0.89039796 0.88907143 0.88780612]
 [0.88581633 0.88582653 0.88496939 0.88540816]
 [0.91157143 0.91169388 0.91081633 0.90847959]
 [0.87741837 0.87661224 0.87657143 0.87646939]]",3.3180058602801264e-11,0.030495728427593308,0.0005117698356886604,BNCI2014-008,6,0
23,24,1,0.933105612244898,0.8922510204081633,"[[0.89702041 0.8969898  0.8990102  0.8977551 ]
 [0.89010204 0.88897959 0.8890102  0.88757143]
 [0.88583673 0.88429592 0.88640816 0.885     ]
 [0.91166327 0.91109184 0.91006122 0.90818367]
 [0.87663265 0.87608163 0.87611224 0.87437755]]","[[0.89702041 0.8969898  0.8990102  0.8977551 ]
 [0.89010204 0.88897959 0.8890102  0.88757143]
 [0.88583673 0.88429592 0.88640816 0.885     ]
 [0.91166327 0.91109184 0.91006122 0.90818367]
 [0.87663265 0.87608163 0.87611224 0.87437755]]",3.316003442941172e-11,0.030495457205569086,0.0005119556677965587,BNCI2014-008,6,0
24,25,1,0.9331167091836734,0.8922918367346938,"[[0.89719388 0.89666327 0.898      0.89743878]
 [0.89009184 0.88836735 0.88929592 0.88822449]
 [0.88577551 0.88503061 0.88641837 0.88503061]
 [0.91168367 0.91168367 0.91118367 0.90614286]
 [0.87671429 0.87680612 0.87594898 0.87670408]]","[[0.89719388 0.89666327 0.898      0.89743878]
 [0.89009184 0.88836735 0.88929592 0.88822449]
 [0.88577551 0.88503061 0.88641837 0.88503061]
 [0.91168367 0.91168367 0.91118367 0.90614286]
 [0.87671429 0.87680612 0.87594898 0.87670408]]",3.31555082050939e-11,0.03049519222881527,0.0005120960328510144,BNCI2014-008,6,0
25,26,4,0.9337989795918368,0.8924510204081632,"[[0.89696939 0.8969898  0.89927551 0.89722449]
 [0.88887755 0.88846939 0.89004082 0.88838776]
 [0.88584694 0.88564286 0.8855     0.88628571]
 [0.91161224 0.91111224 0.9104898  0.90622449]
 [0.87644898 0.87645918 0.87694898 0.87473469]]","[[0.89696939 0.8969898  0.89927551 0.89722449]
 [0.88887755 0.88846939 0.89004082 0.88838776]
 [0.88584694 0.88564286 0.8855     0.88628571]
 [0.91161224 0.91111224 0.9104898  0.90622449]
 [0.87644898 0.87645918 0.87694898 0.87473469]]",3.216856941476106e-11,0.030451224914509935,0.0005146204292854883,BNCI2014-008,6,0
26,27,4,0.9340781887755103,0.89284693877551,"[[0.89930612 0.89939796 0.90004082 0.89890816]
 [0.88856122 0.88668367 0.88989796 0.88727551]
 [0.8855     0.88563265 0.88677551 0.88559184]
 [0.91047959 0.91064286 0.90995918 0.90466327]
 [0.87702041 0.87703061 0.87756122 0.87468367]]","[[0.89930612 0.89939796 0.90004082 0.89890816]
 [0.88856122 0.88668367 0.88989796 0.88727551]
 [0.8855     0.88563265 0.88677551 0.88559184]
 [0.91047959 0.91064286 0.90995918 0.90466327]
 [0.87702041 0.87703061 0.87756122 0.87468367]]",3.155871198306885e-11,0.0304034138846288,0.0005165580857465176,BNCI2014-008,6,0
27,28,1,0.9341029336734694,0.892673469387755,"[[0.90005102 0.89991837 0.89909184 0.89740816]
 [0.8895102  0.88767347 0.8889898  0.88708163]
 [0.88668367 0.88626531 0.88610204 0.88479592]
 [0.90971429 0.90983673 0.91021429 0.90636735]
 [0.87740816 0.87812245 0.87763265 0.87602041]]","[[0.90005102 0.89991837 0.89909184 0.89740816]
 [0.8895102  0.88767347 0.8889898  0.88708163]
 [0.88668367 0.88626531 0.88610204 0.88479592]
 [0.90971429 0.90983673 0.91021429 0.90636735]
 [0.87740816 0.87812245 0.87763265 0.87602041]]",3.1506441233589236e-11,0.030402453368820057,0.0005168367858209879,BNCI2014-008,6,0
28,29,2,0.9341244897959182,0.8923632653061224,"[[0.89984694 0.89971429 0.89992857 0.89835714]
 [0.88666327 0.88862245 0.88777551 0.88615306]
 [0.88673469 0.88666327 0.88623469 0.88405102]
 [0.90965306 0.90973469 0.91037755 0.9077551 ]
 [0.87742857 0.87708163 0.87484694 0.87397959]]","[[0.89984694 0.89971429 0.89992857 0.89835714]
 [0.88666327 0.88862245 0.88777551 0.88615306]
 [0.88673469 0.88666327 0.88623469 0.88405102]
 [0.90965306 0.90973469 0.91037755 0.9077551 ]
 [0.87742857 0.87708163 0.87484694 0.87397959]]",3.125851917519177e-11,0.030398510897402895,0.0005172148328359628,BNCI2014-008,6,0
29,30,1,0.93415625,0.8923877551020407,"[[0.89972449 0.89856122 0.89854082 0.89670408]
 [0.88857143 0.88837755 0.88827551 0.88755102]
 [0.88676531 0.88715306 0.88597959 0.88582653]
 [0.90978571 0.90993878 0.91070408 0.90771429]
 [0.87709184 0.87714286 0.87559184 0.87442857]]","[[0.89972449 0.89856122 0.89854082 0.89670408]
 [0.88857143 0.88837755 0.88827551 0.88755102]
 [0.88676531 0.88715306 0.88597959 0.88582653]
 [0.90978571 0.90993878 0.91070408 0.90771429]
 [0.87709184 0.87714286 0.87559184 0.87442857]]",3.123874411216805e-11,0.03039788959959776,0.0005173530143817014,BNCI2014-008,6,0
30,31,1,0.9341857142857142,0.8923816326530613,"[[0.89990816 0.89858163 0.89891837 0.89684694]
 [0.88866327 0.88870408 0.8882449  0.88671429]
 [0.88665306 0.88680612 0.88688776 0.88672449]
 [0.90968367 0.90971429 0.91066327 0.90783673]
 [0.877      0.87717347 0.87542857 0.87440816]]","[[0.89990816 0.89858163 0.89891837 0.89684694]
 [0.88866327 0.88870408 0.8882449  0.88671429]
 [0.88665306 0.88680612 0.88688776 0.88672449]
 [0.90968367 0.90971429 0.91066327 0.90783673]
 [0.877      0.87717347 0.87542857 0.87440816]]",3.118524777488667e-11,0.030397426038330948,0.0005174545417074979,BNCI2014-008,6,0
31,32,2,0.934230612244898,0.8924428571428571,"[[0.89984694 0.90031633 0.89912245 0.89741837]
 [0.88841837 0.88835714 0.88871429 0.88733673]
 [0.88665306 0.88673469 0.88728571 0.88622449]
 [0.90971429 0.90965306 0.9102449  0.90658163]
 [0.8770102  0.87715306 0.87464286 0.87607143]]","[[0.89984694 0.90031633 0.89912245 0.89741837]
 [0.88841837 0.88835714 0.88871429 0.88733673]
 [0.88665306 0.88673469 0.88728571 0.88622449]
 [0.90971429 0.90965306 0.9102449  0.90658163]
 [0.8770102  0.87715306 0.87464286 0.87607143]]",3.104151049154358e-11,0.030394371464581255,0.0005177476960426091,BNCI2014-008,6,0
0,1,8,0.9126308673469389,0.8669367346938776,"[[0.83013265 0.83673469 0.83360204 0.85754082]
 [0.8422449  0.86535714 0.84082653 0.88167347]
 [0.84214286 0.86716327 0.83691837 0.8675102 ]
 [0.84086735 0.85541837 0.86368367 0.87523469]
 [0.83776531 0.85831633 0.83873469 0.85272449]]","[[0.83013265 0.83673469 0.83360204 0.85754082]
 [0.8422449  0.86535714 0.84082653 0.88167347]
 [0.84214286 0.86716327 0.83691837 0.8675102 ]
 [0.84086735 0.85541837 0.86368367 0.87523469]
 [0.83776531 0.85831633 0.83873469 0.85272449]]",1.2911927298841358e-10,0.027905471776366472,0.0004693086376265675,BNCI2014-008,7,0
1,2,4,0.9146567602040816,0.8696244897959182,"[[0.85687755 0.86076531 0.85947959 0.85618367]
 [0.88142857 0.8810102  0.88080612 0.87979592]
 [0.86840816 0.86909184 0.87078571 0.86888776]
 [0.87685714 0.87487755 0.87870408 0.87764286]
 [0.85593878 0.85673469 0.85834694 0.85652041]]","[[0.85687755 0.86076531 0.85947959 0.85618367]
 [0.88142857 0.8810102  0.88080612 0.87979592]
 [0.86840816 0.86909184 0.87078571 0.86888776]
 [0.87685714 0.87487755 0.87870408 0.87764286]
 [0.85593878 0.85673469 0.85834694 0.85652041]]",1.283140358126674e-10,0.027900977542831988,0.00047516425961085374,BNCI2014-008,7,0
2,3,8,0.9191408163265307,0.8722836734693878,"[[0.86092857 0.85947959 0.85919388 0.86262245]
 [0.88152041 0.88218367 0.87970408 0.88046939]
 [0.87071429 0.86810204 0.86959184 0.87314286]
 [0.87542857 0.87718367 0.87910204 0.88220408]
 [0.85658163 0.85994898 0.86056122 0.86297959]]","[[0.86092857 0.85947959 0.85919388 0.86262245]
 [0.88152041 0.88218367 0.87970408 0.88046939]
 [0.87071429 0.86810204 0.86959184 0.87314286]
 [0.87542857 0.87718367 0.87910204 0.88220408]
 [0.85658163 0.85994898 0.86056122 0.86297959]]",1.199262277306549e-10,0.027368266887206505,0.0005098943031375356,BNCI2014-008,7,0
