,block,rank,fold,n_features_orig,n_features,hoda,train_score,val_score,dataset,subject,session
1654,2,"(4, 4)",3,33,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8692997448979591,0.8558877551020408,BNCI2014-008,5,0
1655,2,"(8, 8)",3,81,18,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8714789540816327,0.8538061224489795,BNCI2014-008,5,0
1656,2,"(1, 1)",4,18,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8697308673469386,0.8432448979591836,BNCI2014-008,5,0
1657,2,"(2, 2)",4,21,8,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8699776785714286,0.843408163265306,BNCI2014-008,5,0
1658,2,"(4, 4)",4,33,8,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8763073979591837,0.8483979591836734,BNCI2014-008,5,0
1659,2,"(8, 8)",4,81,21,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8797474489795918,0.8538163265306122,BNCI2014-008,5,0
1660,3,"(1, 1)",0,34,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8718042091836735,0.872408163265306,BNCI2014-008,5,0
1661,3,"(2, 2)",0,37,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.871859693877551,0.8722551020408164,BNCI2014-008,5,0
1662,3,"(4, 4)",0,49,10,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8721639030612246,0.8739285714285714,BNCI2014-008,5,0
1663,3,"(8, 8)",0,97,19,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8794604591836734,0.8762142857142856,BNCI2014-008,5,0
1664,3,"(1, 1)",1,34,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8792984693877551,0.8161938775510204,BNCI2014-008,5,0
1665,3,"(2, 2)",1,37,9,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8801186224489796,0.815204081632653,BNCI2014-008,5,0
1666,3,"(4, 4)",1,49,12,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.880358418367347,0.8149897959183674,BNCI2014-008,5,0
1667,3,"(8, 8)",1,97,27,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.887735969387755,0.8120510204081633,BNCI2014-008,5,0
1668,3,"(1, 1)",2,34,8,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.874607142857143,0.869030612244898,BNCI2014-008,5,0
1669,3,"(2, 2)",2,37,9,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8744929846938776,0.8697551020408163,BNCI2014-008,5,0
1670,3,"(4, 4)",2,49,13,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8752901785714284,0.8686530612244898,BNCI2014-008,5,0
1671,3,"(8, 8)",2,97,27,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8850070153061226,0.8658469387755103,BNCI2014-008,5,0
1672,3,"(1, 1)",3,34,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8702257653061225,0.8576632653061225,BNCI2014-008,5,0
1673,3,"(2, 2)",3,37,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8701600765306124,0.8578265306122449,BNCI2014-008,5,0
1674,3,"(4, 4)",3,49,9,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8704948979591838,0.8567755102040817,BNCI2014-008,5,0
1675,3,"(8, 8)",3,97,21,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.880234056122449,0.8587448979591836,BNCI2014-008,5,0
1676,3,"(1, 1)",4,34,9,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.876764668367347,0.8491530612244899,BNCI2014-008,5,0
1677,3,"(2, 2)",4,37,10,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8766492346938776,0.8494489795918367,BNCI2014-008,5,0
1678,3,"(4, 4)",4,49,14,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8779846938775511,0.851295918367347,BNCI2014-008,5,0
1679,3,"(8, 8)",4,97,26,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8857735969387757,0.8581530612244898,BNCI2014-008,5,0
1680,4,"(1, 1)",0,98,20,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8809234693877551,0.8795102040816326,BNCI2014-008,5,0
1681,4,"(2, 2)",0,101,21,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8825197704081631,0.8801020408163266,BNCI2014-008,5,0
1682,4,"(4, 4)",0,113,22,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8825567602040816,0.8766530612244897,BNCI2014-008,5,0
1683,4,"(8, 8)",0,161,36,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8817193877551022,0.8751938775510204,BNCI2014-008,5,0
1684,4,"(1, 1)",1,98,28,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8892117346938776,0.8151224489795919,BNCI2014-008,5,0
1685,4,"(2, 2)",1,101,28,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8907200255102041,0.8173367346938777,BNCI2014-008,5,0
1686,4,"(4, 4)",1,113,32,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8926505102040817,0.817061224489796,BNCI2014-008,5,0
1687,4,"(8, 8)",1,161,50,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8907028061224491,0.8151224489795919,BNCI2014-008,5,0
1688,4,"(1, 1)",2,98,28,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8856084183673469,0.8633775510204081,BNCI2014-008,5,0
1689,4,"(2, 2)",2,101,28,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8868054846938775,0.8635102040816326,BNCI2014-008,5,0
1690,4,"(4, 4)",2,113,29,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8853456632653061,0.867326530612245,BNCI2014-008,5,0
1691,4,"(8, 8)",2,161,48,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8870082908163266,0.8735510204081633,BNCI2014-008,5,0
1692,4,"(1, 1)",3,98,22,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8820344387755102,0.8629183673469387,BNCI2014-008,5,0
1693,4,"(2, 2)",3,101,22,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8817315051020409,0.8628163265306121,BNCI2014-008,5,0
1694,4,"(4, 4)",3,113,23,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8805216836734695,0.8636530612244898,BNCI2014-008,5,0
1695,4,"(8, 8)",3,161,38,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8834349489795918,0.8570612244897959,BNCI2014-008,5,0
1696,4,"(1, 1)",4,98,27,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8867889030612245,0.8592142857142856,BNCI2014-008,5,0
1697,4,"(2, 2)",4,101,27,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8870669642857143,0.8585510204081633,BNCI2014-008,5,0
1698,4,"(4, 4)",4,113,30,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8875172193877551,0.8595000000000002,BNCI2014-008,5,0
1699,4,"(8, 8)",4,161,44,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8879170918367346,0.8618571428571428,BNCI2014-008,5,0
1700,5,"(1, 1)",0,114,23,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8840019132653062,0.8737142857142859,BNCI2014-008,5,0
1701,5,"(2, 2)",0,117,24,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8842920918367346,0.8753673469387755,BNCI2014-008,5,0
1702,5,"(4, 4)",0,129,26,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8835420918367346,0.8745408163265306,BNCI2014-008,5,0
1703,5,"(8, 8)",0,177,39,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8861511479591837,0.8762653061224491,BNCI2014-008,5,0
1704,5,"(1, 1)",1,114,33,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8927429846938775,0.8174795918367348,BNCI2014-008,5,0
1705,5,"(2, 2)",1,117,33,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8926160714285715,0.8175510204081633,BNCI2014-008,5,0
1706,5,"(4, 4)",1,129,36,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8929470663265306,0.8180306122448979,BNCI2014-008,5,0
1707,5,"(8, 8)",1,177,51,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8956269132653061,0.8164591836734694,BNCI2014-008,5,0
1708,5,"(1, 1)",2,114,30,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8860140306122449,0.8645612244897959,BNCI2014-008,5,0
1709,5,"(2, 2)",2,117,30,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.887998724489796,0.8642857142857144,BNCI2014-008,5,0
1710,5,"(4, 4)",2,129,32,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8867704081632652,0.8660612244897959,BNCI2014-008,5,0
1711,5,"(8, 8)",2,177,48,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.887985331632653,0.8662244897959184,BNCI2014-008,5,0
1712,5,"(1, 1)",3,114,24,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8811721938775511,0.8628367346938776,BNCI2014-008,5,0
1713,5,"(2, 2)",3,117,24,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.881202806122449,0.8625612244897959,BNCI2014-008,5,0
1714,5,"(4, 4)",3,129,28,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8823533163265307,0.864795918367347,BNCI2014-008,5,0
1715,5,"(8, 8)",3,177,40,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8860682397959185,0.8689489795918367,BNCI2014-008,5,0
1716,5,"(1, 1)",4,114,31,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8912742346938776,0.8632142857142857,BNCI2014-008,5,0
1717,5,"(2, 2)",4,117,31,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8901065051020407,0.8644795918367347,BNCI2014-008,5,0
1718,5,"(4, 4)",4,129,38,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8895408163265306,0.8602653061224491,BNCI2014-008,5,0
1719,5,"(8, 8)",4,177,47,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8902174744897958,0.8605510204081632,BNCI2014-008,5,0
1720,6,"(1, 1)",0,178,40,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8861862244897959,0.8771734693877551,BNCI2014-008,5,0
1721,6,"(2, 2)",0,181,40,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8862034438775509,0.8766632653061226,BNCI2014-008,5,0
1722,6,"(4, 4)",0,193,43,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8878354591836735,0.8759489795918367,BNCI2014-008,5,0
1723,6,"(8, 8)",0,241,53,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8879451530612246,0.8770306122448979,BNCI2014-008,5,0
1724,6,"(1, 1)",1,178,52,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8956454081632652,0.8158163265306122,BNCI2014-008,5,0
1725,6,"(2, 2)",1,181,52,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8955701530612244,0.8164183673469388,BNCI2014-008,5,0
1726,6,"(4, 4)",1,193,53,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8956479591836733,0.8167244897959184,BNCI2014-008,5,0
1727,6,"(8, 8)",1,241,68,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8993864795918369,0.8216020408163265,BNCI2014-008,5,0
1728,6,"(1, 1)",2,178,49,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8887927295918367,0.865326530612245,BNCI2014-008,5,0
1729,6,"(2, 2)",2,181,49,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.888311862244898,0.866295918367347,BNCI2014-008,5,0
1730,6,"(4, 4)",2,193,53,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8892538265306122,0.8671836734693877,BNCI2014-008,5,0
1731,6,"(8, 8)",2,241,68,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8904929846938776,0.8663367346938776,BNCI2014-008,5,0
1732,6,"(1, 1)",3,178,41,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8863054846938775,0.8679081632653062,BNCI2014-008,5,0
1733,6,"(2, 2)",3,181,41,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.886280612244898,0.8687755102040816,BNCI2014-008,5,0
1734,6,"(4, 4)",3,193,43,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8863966836734695,0.8688877551020407,BNCI2014-008,5,0
1735,6,"(8, 8)",3,241,57,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8888552295918367,0.8708163265306123,BNCI2014-008,5,0
1736,6,"(1, 1)",4,178,48,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8928883928571428,0.8603877551020408,BNCI2014-008,5,0
1737,6,"(2, 2)",4,181,48,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8922366071428571,0.8606938775510204,BNCI2014-008,5,0
1738,6,"(4, 4)",4,193,51,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8918233418367346,0.8598061224489797,BNCI2014-008,5,0
1739,6,"(8, 8)",4,241,66,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8930535714285714,0.8610204081632653,BNCI2014-008,5,0
1740,7,"(1, 1)",0,242,54,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8880286989795918,0.8781122448979592,BNCI2014-008,5,0
1741,7,"(2, 2)",0,245,55,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8879674744897961,0.8770102040816327,BNCI2014-008,5,0
1742,7,"(4, 4)",0,257,56,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8887321428571427,0.8772755102040817,BNCI2014-008,5,0
1743,7,"(8, 8)",0,305,67,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.891563775510204,0.8725306122448979,BNCI2014-008,5,0
1744,7,"(1, 1)",1,242,69,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8992971938775509,0.8213061224489796,BNCI2014-008,5,0
1745,7,"(2, 2)",1,245,70,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8993469387755101,0.8233367346938775,BNCI2014-008,5,0
1746,7,"(4, 4)",1,257,72,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9004795918367348,0.8219183673469388,BNCI2014-008,5,0
1747,7,"(8, 8)",1,305,89,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9023207908163265,0.8253775510204081,BNCI2014-008,5,0
1748,7,"(1, 1)",2,242,69,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8917295918367347,0.8664081632653062,BNCI2014-008,5,0
1749,7,"(2, 2)",2,245,70,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8922295918367347,0.8670816326530613,BNCI2014-008,5,0
1750,7,"(4, 4)",2,257,73,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8920267857142858,0.8663469387755103,BNCI2014-008,5,0
1751,7,"(8, 8)",2,305,86,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.892296556122449,0.8636632653061225,BNCI2014-008,5,0
1752,7,"(1, 1)",3,242,58,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8895184948979591,0.8679285714285714,BNCI2014-008,5,0
1753,7,"(2, 2)",3,245,59,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8888711734693877,0.8685306122448979,BNCI2014-008,5,0
1754,7,"(4, 4)",3,257,63,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8893252551020409,0.8698979591836735,BNCI2014-008,5,0
1755,7,"(8, 8)",3,305,75,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8939343112244897,0.8690918367346938,BNCI2014-008,5,0
1756,7,"(1, 1)",4,242,67,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8940561224489797,0.8624285714285714,BNCI2014-008,5,0
1757,7,"(2, 2)",4,245,67,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8933526785714285,0.8622755102040817,BNCI2014-008,5,0
1758,7,"(4, 4)",4,257,71,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.893751275510204,0.8599081632653061,BNCI2014-008,5,0
1759,7,"(8, 8)",4,305,84,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.895796556122449,0.8600816326530614,BNCI2014-008,5,0
1760,8,"(1, 1)",0,246,56,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8886664540816326,0.8776020408163264,BNCI2014-008,5,0
1761,8,"(2, 2)",0,249,57,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8880057397959185,0.8767142857142857,BNCI2014-008,5,0
1762,8,"(4, 4)",0,261,58,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8885816326530611,0.878408163265306,BNCI2014-008,5,0
1763,8,"(8, 8)",0,309,67,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8903086734693877,0.8764081632653061,BNCI2014-008,5,0
1764,8,"(1, 1)",1,246,71,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9009668367346939,0.823,BNCI2014-008,5,0
1765,8,"(2, 2)",1,249,72,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8993922193877552,0.8231122448979591,BNCI2014-008,5,0
1766,8,"(4, 4)",1,261,76,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9007735969387757,0.8212244897959183,BNCI2014-008,5,0
1767,8,"(8, 8)",1,309,93,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9027423469387755,0.826612244897959,BNCI2014-008,5,0
1768,8,"(1, 1)",2,246,71,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8929406887755102,0.867826530612245,BNCI2014-008,5,0
1769,8,"(2, 2)",2,249,71,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8926881377551021,0.8680918367346938,BNCI2014-008,5,0
1770,8,"(4, 4)",2,261,74,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8926626275510203,0.866877551020408,BNCI2014-008,5,0
1771,8,"(8, 8)",2,309,93,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8955593112244898,0.8651938775510204,BNCI2014-008,5,0
1772,8,"(1, 1)",3,246,60,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8895491071428572,0.8680408163265305,BNCI2014-008,5,0
1773,8,"(2, 2)",3,249,61,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8889100765306123,0.8686428571428572,BNCI2014-008,5,0
1774,8,"(4, 4)",3,261,67,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8910133928571429,0.8670714285714286,BNCI2014-008,5,0
1775,8,"(8, 8)",3,309,75,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8924923469387755,0.8663877551020408,BNCI2014-008,5,0
1776,8,"(1, 1)",4,246,68,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8969477040816326,0.8648469387755103,BNCI2014-008,5,0
1777,8,"(2, 2)",4,249,68,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8958724489795918,0.8657448979591837,BNCI2014-008,5,0
1778,8,"(4, 4)",4,261,72,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8957359693877551,0.8662040816326532,BNCI2014-008,5,0
1779,8,"(8, 8)",4,309,84,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8979642857142855,0.8565102040816327,BNCI2014-008,5,0
1780,9,"(1, 1)",0,250,58,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.888889030612245,0.8778979591836735,BNCI2014-008,5,0
1781,9,"(2, 2)",0,253,59,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.888076530612245,0.8764489795918368,BNCI2014-008,5,0
1782,9,"(4, 4)",0,265,60,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8887480867346939,0.8783061224489795,BNCI2014-008,5,0
1783,9,"(8, 8)",0,313,69,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.8901607142857143,0.8768163265306123,BNCI2014-008,5,0
1784,9,"(1, 1)",1,250,73,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.8994413265306123,0.8233061224489796,BNCI2014-008,5,0
1785,9,"(2, 2)",1,253,74,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.8995720663265305,0.8220000000000001,BNCI2014-008,5,0
1786,9,"(4, 4)",1,265,78,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.8993934948979593,0.8238265306122449,BNCI2014-008,5,0
